Time(minutes) NodeBegin NodeEnd NrOfCars
20 225 28396165 35966367 31
20 226 35966366 28396143 30
20 226 28396143 34522516 30
20 227 34522516 28396145 23
20 227 28396145 254504851 24
20 227 254504851 251852498 27
20 227 251852498 28396167 26
20 227 28396167 252343347 25
20 227 252343347 28396170 25
20 227 28396170 35975945 24
20 227 35975945 251852331 22
20 227 251852331 31153919 23
20 227 31153919 28396142 25
20 227 28396142 35975943 24
20 227 35975943 28396146 23
20 228 88867355 35975940 4
20 228 35975940 252343345 4
20 228 252343345 31156823 4
20 228 31156823 251852300 4
20 228 251852300 35975944 3
20 228 35975944 31156825 3
20 228 31156825 252343346 2
20 228 252343346 31156826 1
20 228 31156826 35966510 1
20 229 35966510 251852497 1
20 229 251852497 254504849 1
20 229 254504849 254504852 1
20 230 254504852 31156828 2
20 230 31156828 251852560 2
20 231 34522517 31156829 6
20 231 31156829 256347957 7
20 231 256347957 256347962 3
20 231 256347962 256347998 4
20 231 256347998 35966363 3
20 232 31158725 212881026 13
20 232 212881026 31158722 16
20 232 31158722 190490777 0
20 233 190490777 31158722 2
20 233 31158722 212881026 2
20 233 212881026 31158725 2
20 233 31158725 31158727 1
20 234 34520362 34520374 13
20 234 34520374 31158725 14
20 235 32912951 32913002 10
20 235 32913002 31158807 10
20 235 31158807 32909567 11
20 235 32909567 99408492 11
20 235 99408492 253963586 12
20 235 253963586 32909568 12
20 235 32909568 190476530 6
20 236 190476534 32913041 1
20 236 32913041 32913033 1
20 236 32913033 261039215 1
20 236 261039215 32913038 1
20 236 32913038 99404345 1
20 236 99404345 32913036 8
20 236 32913036 32912987 8
20 236 32912987 32912994 8
20 236 32912994 32912944 0
20 237 190476530 190476525 20
20 237 190476525 190476541 17
20 237 190476541 90351248 0
20 237 90351248 253967022 0
20 237 253967022 253963721 0
20 237 253963721 33124973 0
20 238 33124973 253963721 0
20 238 253963721 253967022 0
20 238 253967022 90351248 0
20 238 90351248 190476541 1
20 238 190476541 190476525 3
20 238 190476525 190476530 2
20 239 33124973 33124991 23
20 239 33124991 33124985 4
20 239 33124985 190472433 0
20 239 190472433 33124989 8
20 239 33124989 32913102 5
20 239 32913102 31158788 0
20 240 31158787 32913100 6
20 240 32913100 33124994 6
20 240 33124994 212881000 6
20 240 212881000 33124995 8
20 240 33124995 33124996 8
20 240 33124996 33124997 15
20 241 190476530 32909724 6
20 241 32909724 88085392 7
20 241 88085392 32909725 7
20 241 32909725 88085396 7
20 241 88085396 32909726 7
20 241 32909726 32909728 8
20 241 32909728 32909729 8
20 241 32909729 32551927 19
20 241 32551927 32551928 17
20 241 32551928 32551929 0
20 241 32551929 31158655 0
20 242 31158649 31158732 8
20 242 31158732 31158741 23
20 242 31158741 253965698 23
20 242 253965698 253966068 22
20 242 253966068 253965693 22
20 242 253965693 31158744 25
20 242 31158744 32913029 25
20 242 32913029 32913023 25
20 242 32913023 32909813 24
20 242 32909813 88085397 24
20 242 88085397 32909812 24
20 242 32909812 88085389 24
20 242 88085389 32909811 12
20 242 32909811 190476534 0
20 243 31158658 90343084 8
20 243 90343084 33124963 22
20 243 33124963 33124966 0
20 243 33124966 33124969 1
20 243 33124969 33124973 26
20 244 33124997 33124998 11
20 244 33124998 33124999 0
20 244 33124999 33125000 5
20 244 33125000 33125001 23
20 245 33124997 253967661 5
20 245 253967661 190476520 5
20 245 190476520 190476537 2
20 245 190476537 212881041 2
20 245 212881041 190490772 4
20 245 190490772 190490777 3
20 246 190490777 190490772 1
20 246 190490772 212881041 1
20 246 212881041 190476537 0
20 246 190476537 190476520 0
20 246 190476520 253967661 0
20 246 253967661 33124997 0
20 247 261030665 31158719 5
20 247 31158719 31158716 5
20 247 31158716 99408523 6
20 248 99408523 31158716 5
20 248 31158716 31158719 5
20 248 31158719 261030665 4
20 249 31158709 31158714 6
20 249 31158714 99408523 6
20 250 31158771 31158709 5
20 260 31158765 31158767 6
20 260 31158767 31158769 6
20 251 99408523 31158714 14
20 251 31158714 31158709 14
20 251 31158709 31158771 14
20 251 31158771 31158769 14
20 251 31158769 31158767 14
20 251 31158767 31158765 13
20 252 31158765 86681146 12
20 252 86681146 86681150 10
20 252 86681150 119831124 10
20 253 31158764 99702510 0
20 253 99702510 31158765 0
20 254 31158661 31158664 8
20 254 31158664 31158666 8
20 254 31158666 31158669 8
20 254 31158669 31158672 8
20 254 31158672 31158674 9
20 254 31158674 31158678 10
20 254 31158678 31158681 10
20 254 31158681 254504932 10
20 255 254504932 31158684 9
20 255 31158684 31158686 10
20 255 31158686 254504931 7
20 255 254504931 254504918 8
20 255 254504918 34533172 8
20 255 34533172 34533170 8
20 255 34533170 34522493 9
20 255 34522493 248059691 9
20 255 248059691 34522490 28
20 257 34522490 34522481 44
20 257 34522481 34522495 45
20 257 34522495 34522497 46
20 257 34522497 34522482 7
20 257 34522482 36307587 5
20 258 34522646 34522483 9
20 258 34522483 34522496 15
20 256 34522496 34522494 15
20 256 34522494 34522484 15
20 256 34522484 251852604 14
20 256 251852604 34522492 14
20 256 34522492 34533178 14
20 256 34533178 34533176 14
20 256 34533176 34533174 12
20 256 34533174 34533180 11
20 256 34533180 254504936 11
20 256 254504936 34533183 12
20 256 34533183 34533185 13
20 256 34533185 34533187 13
20 256 34533187 209094332 13
20 259 254504869 34533190 13
20 259 34533190 254504868 12
20 259 254504868 34533192 13
20 259 34533192 34533194 14
20 259 34533194 34533196 8
20 259 34533196 32551935 3
20 261 32551932 34537444 18
20 261 34537444 34537445 18
20 262 34537445 34548770 18
20 262 34548770 34537446 18
20 262 34537446 34537447 17
20 262 34537447 34537448 19
20 262 34537448 34537449 21
20 263 261239359 31156415 0
20 263 31156415 34537440 0
20 263 34537440 34537441 0
20 263 34537441 31156360 2
20 263 31156360 31158638 4
20 263 31158638 31158639 4
20 264 27167174 34815626 3
20 264 34815626 27167163 3
20 264 27167163 27167162 1
20 264 27167162 27167161 11
20 264 27167161 27167160 10
20 265 34814892 34814893 0
20 265 34814893 34814894 0
20 265 34814894 34814895 2
20 265 34814895 34815623 2
20 267 35163858 35163854 7
20 267 35163854 34815624 7
20 267 34815624 34815619 7
20 267 34815619 34815606 2
20 267 34815606 34815615 5
20 266 34815614 34815607 0
20 266 34815607 34815620 3
20 266 34815620 34815625 3
20 266 34815625 35163856 3
20 266 35163856 35163860 2
20 268 179694998 32049450 10
20 268 32049450 202032433 25
20 268 202032433 32049423 0
20 269 27167169 248557691 32
20 269 248557691 248557690 32
20 269 248557690 248557698 35
20 269 248557698 202032445 37
20 269 202032445 32049451 42
20 270 32605676 32049235 8
20 270 32049235 32605672 5
20 270 32605672 32049236 15
20 270 32049236 32600274 15
20 270 32600274 32049366 0
20 280 32049364 30901470 5
20 280 30901470 32605669 0
20 280 32605669 29274142 1
20 280 29274142 248557741 9
20 280 248557741 32605675 9
20 271 34677997 34678000 19
20 271 34678000 83042154 19
20 271 83042154 96653782 19
20 271 96653782 261042487 19
20 271 261042487 34678001 19
20 271 34678001 81278581 25
20 271 81278581 252407300 0
20 271 252407300 32913112 0
20 272 32913112 212908296 0
20 272 212908296 32913110 0
20 272 32913110 205420003 0
20 272 205420003 32913109 4
20 272 32913109 32913049 3
20 272 32913049 212908300 3
20 272 212908300 212908305 3
20 272 212908305 32913017 0
20 272 32913017 243662067 0
20 273 32912987 31158809 10
20 273 31158809 212908338 10
20 273 212908338 31158811 10
20 273 31158811 31158812 10
20 273 31158812 94897302 10
20 273 94897302 31158814 11
20 273 31158814 212908291 11
20 273 212908291 261042497 10
20 273 261042497 31158815 10
20 274 31158815 261042490 10
20 274 261042490 169135127 37
20 274 169135127 31158817 37
20 274 31158817 261042450 36
20 274 261042450 96653778 34
20 274 96653778 252407265 33
20 274 252407265 261042466 31
20 274 261042466 252407266 28
20 274 252407266 252407315 22
20 274 252407315 31158818 14
20 274 31158818 31158820 1
20 275 261045358 34677998 7
20 275 34677998 252407139 6
20 275 252407139 34677999 6
20 275 34677999 261045414 2
20 276 261045415 31158823 15
20 276 31158823 249313829 16
20 276 249313829 31158824 18
20 276 31158824 261045353 8
20 276 261045353 91818051 6
20 277 252406781 252406443 11
20 277 252406443 31156729 11
20 277 31156729 34678016 50
20 277 34678016 34678009 22
20 277 34678009 31156727 22
20 277 31156727 34678012 23
20 278 34678018 252407667 19
20 278 252407667 34678017 19
20 278 34678017 34678015 19
20 278 34678015 31156662 25
20 278 31156662 252406787 7
20 279 34678008 34678014 23
20 279 34678014 31156724 44
20 279 31156724 252407763 46
20 279 252407763 31162066 45
20 281 31156654 252407761 11
20 281 252407761 31156656 13
20 281 31156656 34678013 13
20 281 34678013 252407383 4
20 281 252407383 34678007 4
20 282 32528283 32528284 4
20 282 32528284 32528285 4
20 282 32528285 32528286 4
20 282 32528286 32528287 4
20 282 32528287 36309932 5
20 283 36309932 32528287 0
20 283 32528287 32528286 0
20 283 32528286 32528285 0
20 283 32528285 32528284 1
20 283 32528284 32528283 1
20 284 36309932 32528288 5
20 284 32528288 32528289 6
20 284 32528289 32528290 5
20 284 32528290 32528291 6
20 284 32528291 32528292 7
20 284 32528292 209167550 1
20 284 209167550 32528293 3
20 284 32528293 32528294 1
20 285 32528294 32528293 1
20 285 32528293 209167550 0
20 285 209167550 32528292 1
20 285 32528292 32528291 0
20 285 32528291 32528290 0
20 285 32528290 32528289 2
20 285 32528289 32528288 3
20 285 32528288 36309932 3
20 286 35966379 32597765 31
20 286 32597765 32597767 9
20 286 32597767 32599933 0
20 286 32599933 32599935 0
20 288 35966359 35966358 80
20 287 222045940 32599934 19
20 287 32599934 32597775 19
20 287 32597775 32597772 21
20 287 32597772 35966378 22
20 289 35966358 35966359 35
20 290 32528299 251855288 38
20 290 251855288 32528298 40
20 290 32528298 32528297 44
20 290 32528297 32528296 46
20 290 32528296 32528295 34
20 290 32528295 255067845 14
20 291 32528299 251855288 0
20 291 251855288 32528298 0
20 291 32528298 32528297 0
20 291 32528297 32528296 0
20 291 32528296 32528295 0
20 291 32528295 255067845 0
20 292 32528890 32528893 33
20 292 32528893 251855267 34
20 292 251855267 251855301 34
20 292 251855301 32528299 36
20 293 32528299 251855309 3
20 293 251855309 251855310 3
20 293 251855310 251855311 3
20 293 251855311 32528889 13
20 294 32892630 32528301 7
20 294 32528301 32528300 7
20 295 32528300 32528301 2
20 295 32528301 32892630 2
20 296 32528300 32528890 1
20 297 247808873 251855502 13
20 297 251855502 32528887 15
20 297 32528887 32528886 14
20 297 32528886 32528885 14
20 298 32528280 32528281 2
20 298 32528281 32528282 2
20 298 32528282 251855503 2
20 298 251855503 247808874 2
20 299 32528891 32528300 2
20 300 32528888 251855318 7
20 300 251855318 32528882 7
20 300 32528882 32528883 7
20 300 32528883 251855380 9
20 300 251855380 32611557 9
20 300 32611557 32611559 10
20 301 32611559 251855381 26
20 301 251855381 251855382 25
20 301 251855382 32611558 25
20 301 32611558 251855378 25
20 301 251855378 32528892 27
20 301 32528892 251855379 31
20 301 251855379 32528891 41
20 302 254289688 254289689 0
20 302 254289689 254289690 0
20 302 254289690 254289691 0
20 302 254289691 254289692 1
20 302 254289692 254289693 1
20 302 254289693 254289694 1
20 303 254289694 254289693 1
20 303 254289693 254289692 1
20 303 254289692 254289691 1
20 303 254289691 254289690 1
20 303 254289690 254289689 1
20 303 254289689 254289688 1
20 304 32611559 254289688 9
20 305 254289688 32611559 25
20 306 254289688 32611560 10
20 306 32611560 35970278 10
20 307 35970278 32611560 23
20 307 32611560 254289688 25
20 308 35970278 256586722 11
20 308 256586722 32611556 11
20 309 32611556 256586722 15
20 309 256586722 35970278 15
20 310 32611556 251881836 11
20 310 251881836 32611554 11
20 310 32611554 31156863 11
20 311 31156860 32611555 15
20 311 32611555 32611556 15
20 311 32611556 256586722 0
20 312 31156860 255160996 0
20 312 255160996 31156858 0
20 312 31156858 31156856 0
20 312 31156856 31156855 0
20 312 31156855 32611562 0
20 312 32611562 32611561 0
20 313 31156846 252347412 6
20 313 252347412 31156851 8
20 313 31156851 31156853 9
20 314 32611561 32611553 9
20 314 32611553 35969931 4
20 315 32552932 253205292 34
20 315 253205292 32552930 44
20 316 255309074 32611552 38
20 316 32611552 32552935 39
20 317 31156863 31156886 14
20 317 31156886 31156888 14
20 317 31156888 38434747 14
20 318 38434746 119830854 12
20 318 119830854 32611537 13
20 318 32611537 32611536 14
20 318 32611536 31156860 14
20 319 38434747 36663891 16
20 320 36662878 32611538 11
20 320 32611538 38434746 14
20 321 36663896 36663897 10
20 321 36663897 32049282 17
20 321 32049282 32049280 16
20 322 27166981 27166979 58
20 322 27166979 36663898 58
20 323 28396129 251881593 16
20 323 251881593 251881590 18
20 323 251881590 28396130 18
20 323 28396130 35205156 19
20 323 35205156 35966966 21
20 324 35966854 35205154 15
20 324 35205154 32333991 15
20 324 32333991 251881589 17
20 324 251881589 251881591 18
20 324 251881591 32333990 22
20 325 255593701 32611540 5
20 325 32611540 251881607 5
20 325 251881607 36663568 5
20 325 36663568 36663567 0
20 326 36663892 31156891 12
20 326 31156891 251881611 11
20 326 251881611 31156893 10
20 326 31156893 31156894 10
20 326 31156894 251881640 11
20 326 251881640 31156896 10
20 326 31156896 251881676 11
20 326 251881676 31156898 11
20 326 31156898 251881680 5
20 326 251881680 31156899 5
20 326 31156899 255593781 2
20 327 255593754 32611544 1
20 327 32611544 251881736 1
20 327 251881736 32611543 1
20 327 32611543 255593780 1
20 327 255593780 251881677 1
20 327 251881677 32611542 1
20 327 32611542 251881650 3
20 327 251881650 32611541 4
20 327 32611541 255593701 5
20 328 36662877 27166975 56
20 328 27166975 36662292 56
20 329 36662293 32049285 18
20 329 32049285 36662876 19
20 330 27166983 35966616 34
20 330 35966616 27166981 0
20 331 35966966 35967063 21
20 331 35967063 35967064 35
20 331 35967064 35979802 47
20 331 35979802 35994444 51
20 331 35994444 35967065 55
20 331 35967065 27166981 59
20 332 35966966 35966863 6
20 332 35966863 32529957 7
20 333 32529957 35966864 2
20 333 35966864 35966965 6
20 334 32049280 35967060 3
20 334 35967060 35994442 4
20 334 35994442 35967061 4
20 334 35967061 35967062 6
20 334 35967062 35966965 7
20 335 32049280 35966617 2
20 335 35966617 32049278 6
20 336 27166983 35966853 1
20 336 35966853 35966850 0
20 336 35966850 35980954 1
20 336 35980954 35966851 1
20 336 35966851 35966852 3
20 336 35966852 35966854 3
20 337 33629032 251854445 6
20 337 251854445 35966860 8
20 337 35966860 35966857 2
20 337 35966857 35966855 2
20 337 35966855 35980955 2
20 337 35980955 35966858 1
20 337 35966858 35966861 1
20 337 35966861 32049278 10
20 338 32529957 35966869 6
20 338 35966869 35966870 6
20 338 35966870 35994441 6
20 338 35994441 35966871 6
20 338 35966871 35994440 6
20 338 35994440 35966862 6
20 338 35966862 35966856 6
20 338 35966856 35966859 8
20 338 35966859 35966861 8
20 339 251854445 35966860 0
20 339 35966860 35966614 6
20 339 35966614 32529956 13
20 339 32529956 35966615 14
20 339 35966615 35966854 10
20 340 35966853 35966847 1
20 340 35966847 35966848 1
20 340 35966848 35966849 1
20 340 35966849 35994438 1
20 340 35994438 35966868 2
20 340 35966868 35994435 2
20 340 35994435 35966867 2
20 340 35966867 35994437 1
20 340 35994437 35966866 1
20 340 35966866 35966865 1
20 340 35966865 35966864 1
20 341 35966615 35994434 3
20 341 35994434 35966612 3
20 341 35966612 35994427 3
20 341 35994427 35966613 3
20 341 35966613 35994426 3
20 341 35994426 35966611 3
20 341 35966611 35994424 3
20 341 35994424 35966610 2
20 341 35966610 35994430 2
20 341 35994430 35966616 2
20 342 35966617 35994431 0
20 342 35994431 35966606 0
20 342 35966606 35994422 0
20 342 35994422 35966607 0
20 342 35966607 35994423 0
20 342 35994423 35966608 0
20 342 35966608 35994429 0
20 342 35994429 35966609 2
20 342 35966609 35994433 3
20 342 35994433 35966614 4
20 343 36662876 251881563 0
20 343 251881563 36662879 0
20 343 36662879 36662888 0
20 343 36662888 36662890 0
20 343 36662890 36662889 0
20 343 36662889 36662878 2
20 345 36663568 32611565 5
20 345 32611565 36662079 5
20 345 36662079 36662078 56
20 345 36662078 32611564 33
20 345 32611564 36662878 7
20 346 36663891 32611563 10
20 346 32611563 36663554 10
20 346 36663554 36662885 9
20 346 36662885 32611566 9
20 346 32611566 36663892 12
20 347 36663898 36663899 1
20 347 36663899 36663900 1
20 347 36663900 36663918 1
20 347 36663918 36663901 1
20 347 36663901 36663902 1
20 347 36663902 251880750 1
20 347 251880750 36663892 0
20 348 36663891 251881562 6
20 348 251881562 36663893 6
20 348 36663893 36663894 6
20 348 36663894 251880731 6
20 348 251880731 36663895 6
20 348 36663895 36663917 6
20 348 36663917 36663896 6
20 349 36663567 36663566 0
20 349 36663566 36663570 0
20 349 36663570 36663565 0
20 349 36663565 251881323 0
20 349 251881323 36663564 0
20 349 36663564 36662877 0
20 350 36663898 36662077 71
20 350 36662077 27166977 42
20 350 27166977 36662877 58
20 351 36662077 36662071 58
20 351 36662071 36663908 56
20 351 36663908 36662072 54
20 351 36662072 36663907 53
20 351 36663907 36662073 53
20 351 36662073 36663906 53
20 351 36663906 36662074 53
20 351 36662074 36663905 53
20 351 36663905 36662075 51
20 351 36662075 36662079 52
20 352 35966358 32597424 78
20 352 32597424 35966361 76
20 352 35966361 251853854 67
20 352 251853854 251853855 65
20 352 251853855 251853856 60
20 352 251853856 251853857 60
20 352 251853857 32597762 53
20 352 32597762 35966391 48
20 352 35966391 35966379 43
20 353 35966378 251853928 15
20 353 251853928 35966390 15
20 353 35966390 32597770 15
20 353 32597770 251853929 18
20 353 251853929 35966360 34
20 353 35966360 32597424 35
20 354 32597424 35966361 0
20 354 35966361 251853848 12
20 354 251853848 251853849 12
20 354 251853849 251853850 12
20 354 251853850 35966389 11
20 354 35966389 35966384 11
20 354 35966384 35966385 12
20 354 35966385 38454364 12
20 354 38454364 35966387 12
20 354 35966387 35966386 16
20 354 35966386 35966365 15
20 355 35966362 31156831 3
20 355 31156831 35966364 2
20 356 35966364 251853641 10
20 356 251853641 251853642 9
20 356 251853642 35966377 8
20 356 35966377 35966376 9
20 356 35966376 35966375 9
20 356 35966375 251853593 9
20 356 251853593 35966374 9
20 356 35966374 35966379 4
20 357 35966378 251853809 7
20 357 251853809 251853810 7
20 357 251853810 251853782 7
20 357 251853782 35966373 7
20 357 35966373 251853783 6
20 357 251853783 35966372 5
20 357 35966372 35966371 5
20 357 35966371 35966370 5
20 357 35966370 35966362 5
20 358 35966363 35966382 3
20 358 35966382 35966381 3
20 358 35966381 38454360 3
20 358 38454360 35966380 3
20 358 35966380 35966383 3
20 358 35966383 251853440 4
20 358 251853440 35966388 4
20 358 35966388 251853515 4
20 358 251853515 251853516 4
20 358 251853516 35966360 0
20 358 35966360 32597424 0
20 359 32529958 32529966 5
20 359 32529966 32529960 8
20 359 32529960 32529959 6
20 360 32529968 32529967 3
20 360 32529967 31156838 15
20 360 31156838 32529963 9
20 361 32529960 32529961 2
20 361 32529961 32552942 0
20 361 32552942 32552941 0
20 361 32552941 46855460 0
20 361 46855460 32552940 0
20 361 32552940 46855421 0
20 361 46855421 32552939 0
20 361 32552939 46855436 0
20 361 46855436 32552938 0
20 361 32552938 46855442 0
20 361 46855442 32552937 0
20 361 32552937 46855445 0
20 361 46855445 32552943 0
20 361 32552943 32552930 0
20 362 32552936 31156839 0
20 362 31156839 31156841 0
20 362 31156841 46855429 0
20 362 46855429 31156848 0
20 362 31156848 46855432 1
20 362 46855432 31156843 1
20 362 31156843 46855449 1
20 362 46855449 31156850 1
20 362 31156850 46855455 1
20 362 46855455 31156844 1
20 362 31156844 252347383 0
20 362 252347383 252347385 0
20 362 252347385 252347384 0
20 363 34678012 31156726 23
20 363 31156726 34678008 22
20 364 34678007 31156658 3
20 364 31156658 34678011 3
20 364 34678011 252407017 3
20 364 252407017 31156660 5
20 364 31156660 34678010 5
20 364 34678010 34678015 5
20 365 27167160 34814888 0
20 366 34814887 34814892 36
20 367 35150315 253168121 16
20 367 253168121 27167073 17
20 368 27167122 253168326 5
20 368 253168326 35150322 5
20 368 35150322 251283184 1
20 368 251283184 251283185 0
20 369 251283185 251283186 0
20 369 251283186 251283187 0
20 369 251283187 251283173 0
20 369 251283173 253168200 35
20 369 253168200 253168201 35
20 369 253168201 253168202 35
20 369 253168202 31156740 31
20 372 253167830 253168029 0
20 372 253168029 27167124 0
20 372 27167124 253168082 0
20 372 253168082 27167075 0
20 372 27167075 32049420 0
20 372 32049420 32049476 0
20 372 32049476 27167074 0
20 372 27167074 253168281 0
20 372 253168281 27167073 0
20 371 27167076 253167933 29
20 371 253167933 253167934 27
20 371 253167934 35150302 3
20 371 35150302 35150305 4
20 371 35150305 253168586 1
20 371 253168586 27167149 2
20 371 27167149 32049473 7
20 371 32049473 35150315 13
20 371 35150315 253168121 0
20 371 253168121 27167073 0
20 373 27167122 253168313 35
20 373 253168313 27167121 34
20 373 27167121 32049475 34
20 373 32049475 32049422 34
20 373 32049422 27167120 33
20 373 27167120 27167123 33
20 373 27167123 253167864 33
20 373 253167864 27167119 33
20 374 251283188 251283189 4
20 374 251283189 253168345 4
20 374 253168345 251283190 10
20 374 251283190 253168567 10
20 374 253168567 27167150 10
20 374 27167150 251283183 7
20 374 251283183 35150325 15
20 374 35150325 35150328 15
20 374 35150328 253167893 15
20 374 253167893 253167894 15
20 374 253167894 27167119 15
20 375 33210615 27167153 75
20 375 27167153 27167152 59
20 375 27167152 251283180 11
20 375 251283180 251283181 11
20 375 251283181 251283182 11
20 375 251283182 251283183 11
20 376 27167153 253168433 14
20 376 253168433 251283174 14
20 376 251283174 251283175 14
20 376 251283175 251283176 12
20 376 251283176 251283177 12
20 378 35150288 253168189 16
20 378 253168189 253168190 16
20 378 253168190 253168191 23
20 378 253168191 31156740 33
20 379 35150297 35150288 16
21 1 32528070 32528074 5
21 1 32528074 32528075 6
21 1 32528075 32528076 3
21 1 32528076 34520513 3
21 2 34520513 90371608 4
21 2 90371608 90365779 7
21 2 90365779 90369173 7
21 2 90369173 248460731 7
21 2 248460731 34520514 14
21 3 32528257 34520513 22
21 3 34520513 32528076 20
21 3 32528076 32528075 20
21 3 32528075 32528074 18
21 3 32528074 32528071 0
21 4 32553122 54651426 1
21 4 54651426 54651472 1
21 4 54651472 54651470 1
21 4 54651470 54651424 1
21 4 54651424 32528257 1
21 5 32528257 32528258 3
21 5 32528258 32528259 3
21 5 32528259 32528261 3
21 5 32528261 32528260 3
21 5 32528260 32528262 21
21 5 32528262 32572235 30
21 6 32572234 254515314 31
21 6 254515314 32572235 31
21 6 32572235 32528262 22
21 6 32528262 32528260 22
21 6 32528260 32528261 22
21 6 32528261 32528259 22
21 6 32528259 32528258 22
21 6 32528258 32528257 22
21 7 32528056 90369170 14
21 7 90369170 32528041 14
21 7 32528041 90365782 16
21 7 90365782 90365778 34
21 7 90365778 32528063 42
21 8 32528061 90365784 23
21 8 90365784 32528040 21
21 8 32528040 90365767 18
21 8 90365767 32528055 17
21 9 32528066 32528078 3
21 9 32528078 32528080 3
21 9 32528080 32597389 2
21 10 32597389 32528079 23
21 10 32528079 32528077 9
21 10 32528077 32528065 1
21 11 32528072 32596645 41
21 11 32596645 32528083 38
21 11 32528083 90332394 17
21 12 90354602 221974454 27
21 12 221974454 32528082 27
21 12 32528082 32528068 32
21 13 90332394 90332400 1
21 13 90332400 90332407 1
21 13 90332407 90332411 0
21 13 90332411 90332415 0
21 13 90332415 90332417 0
21 13 90332417 90332421 0
21 13 90332421 32596650 0
21 15 32572261 32596658 0
21 15 32596658 32596657 0
21 15 32596657 32596656 0
21 15 32596656 32596655 0
21 15 32596655 32596650 0
21 14 32596650 32596655 3
21 14 32596655 32596656 4
21 14 32596656 32596657 5
21 14 32596657 32596658 2
21 14 32596658 32915597 3
21 16 32596650 90332421 0
21 16 90332421 90332417 0
21 16 90332417 90332415 0
21 16 90332415 90332411 0
21 16 90332411 90332407 0
21 16 90332407 90332400 0
21 16 90332400 90332394 3
21 17 32572235 34521674 10
21 17 34521674 34521673 10
21 18 34521673 34521658 11
21 18 34521658 34521660 10
21 18 34521660 32572236 10
21 18 32572236 32915587 0
21 19 32915588 247461208 6
21 19 247461208 32572232 8
21 19 32572232 34521676 8
21 20 34521676 34521675 7
21 20 34521675 248197964 8
21 20 248197964 32572233 8
21 20 32572233 32572234 0
21 21 32572230 32553377 24
21 21 32553377 32892164 28
21 22 32892164 248564712 27
21 22 248564712 32892152 26
21 23 32892163 32553378 37
21 23 32553378 32572229 41
21 24 32892153 32892163 39
21 25 32572228 32553127 37
21 25 32553127 32553123 37
21 25 32553123 32553122 0
21 26 32629360 32553125 11
21 26 32553125 105757851 11
21 26 105757851 32572231 32
21 27 32528048 32528059 3
21 27 32528059 32553124 3
21 27 32553124 32629360 1
21 28 34520514 248460749 4
21 28 248460749 248460747 4
21 28 248460747 32528060 5
21 28 32528060 32528047 0
21 29 32528047 32528053 12
21 29 32528053 32528056 12
21 30 32528055 32528039 9
21 30 32528039 32528038 8
21 30 32528038 32528049 5
21 31 32528055 32596188 6
21 31 32596188 32528054 2
21 31 32528054 32528045 2
21 32 32528045 254515300 1
21 32 254515300 32528046 1
21 33 32528046 32528051 0
21 33 32528051 32630187 0
21 33 32630187 32528049 0
21 34 32528048 254515301 19
21 34 254515301 32528047 19
21 35 32528050 60861982 6
21 35 60861982 32528052 6
21 35 32528052 32528048 22
21 36 32528050 32528043 2
21 36 32528043 32528042 2
21 36 32528042 32528056 2
21 37 32528046 254515299 0
21 37 254515299 32528048 0
21 38 32528047 254515298 7
21 38 254515298 32528045 7
21 39 32528045 32528058 7
21 39 32528058 32553130 3
21 39 32553130 32596164 6
21 40 32596163 32553131 5
21 40 32553131 32528057 5
21 40 32528057 32528046 0
21 41 32594635 32553383 10
21 41 32553383 32596174 1
21 42 32596175 119272631 51
21 42 119272631 32553382 59
21 42 32553382 32594634 64
21 43 32915597 32572262 20
21 43 32572262 32572263 20
21 43 32572263 32572264 16
21 43 32572264 32572235 0
21 44 32572234 255152631 14
21 44 255152631 32572237 15
21 44 32572237 32572238 22
21 44 32572238 32572239 34
21 44 32572239 32572240 33
21 45 32572240 32572241 1
21 45 32572241 32572242 1
21 45 32572242 32572243 1
21 45 32572243 248200294 1
21 45 248200294 32572244 1
21 45 32572244 255152621 1
21 45 255152621 32572245 2
21 45 32572245 165115647 4
21 45 165115647 32572246 5
21 45 32572246 32572247 5
21 45 32572247 32917757 6
21 45 32917757 32572248 10
21 45 32572248 32917758 1
21 46 32917758 32572252 4
21 46 32572252 32917756 3
21 46 32917756 32572253 5
21 46 32572253 32572254 5
21 46 32572254 32572255 5
21 46 32572255 32572256 6
21 46 32572256 32572257 5
21 46 32572257 32572258 5
21 46 32572258 32572259 0
21 46 32572259 32572260 0
21 47 32917758 32917759 1
21 48 32917759 32917758 4
21 49 32528268 260809198 4
21 49 260809198 119902638 5
21 49 119902638 255080040 5
21 49 255080040 32917759 9
21 50 32917759 255080040 11
21 50 255080040 119902638 12
21 50 119902638 260809198 11
21 50 260809198 32528268 14
21 51 32572234 32528263 22
21 51 32528263 255152630 22
21 51 255152630 32528264 0
21 51 32528264 32528265 0
21 51 32528265 32892177 2
21 51 32892177 32892162 10
21 52 32572234 32528263 0
21 52 32528263 255152630 0
21 52 255152630 32528264 0
21 52 32528264 32528265 0
21 52 32528265 32892177 0
21 52 32892177 32892162 0
21 53 32892162 32528266 10
21 53 32528266 224797838 0
21 53 224797838 32528267 0
21 53 32528267 32528268 1
21 54 32528268 32528267 8
21 54 32528267 224797838 8
21 54 224797838 32528266 23
21 54 32528266 32892162 43
21 56 32892160 248200332 0
21 56 248200332 32572883 1
21 56 32572883 32572882 1
21 56 32572882 32528268 6
21 57 32528268 32572882 13
21 57 32572882 32572883 13
21 57 32572883 248200332 12
